sha256,class_label,split,relative_path,source,source_id,source_url,origin_url,license,license_url,attribution,format,width,height,file_size_bytes,retrieved_at
de25cafbdae97723c9ea8ee541009c11cdb00b9231ce5847dd52ffea9db80432,bird,train,images/train/bird/de25cafbdae97723c9ea8ee541009c11cdb00b9231ce5847dd52ffea9db80432.jpg,openverse,f52b6c47-4630-47fe-8b6f-8342b8f98e74,https://www.flickr.com/photos/88123769@N02/51556029665,https://live.staticflickr.com/65535/51556029665_112a27a996_b.jpg,PDM-1.0,https://creativecommons.org/publicdomain/mark/1.0/,"""The Huia. NZ Bird."" by Bernard Spragg is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",JPEG,1024,704,274982,2026-08-18 12:44:34.340401+00:00
e122605b7951e60a709f146372907a0c2f1043a450515b53949988dc43465982,bird,train,images/train/bird/e122605b7951e60a709f146372907a0c2f1043a450515b53949988dc43465982.jpg,openverse,8b8e1ed5-a9a0-408a-8006-03e6d8bf6ed0,https://www.flickr.com/photos/82995800@N06/51662258756,https://live.staticflickr.com/65535/51662258756_7cf4b377d0_b.jpg,PDM-1.0,https://creativecommons.org/publicdomain/mark/1.0/,"""Bird"" by chachasarra is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",JPEG,1023,641,80871,2026-08-18 12:44:34.835855+00:00
e66c96d9c4bfb17b0260769249521eb57575058d14ac08ac74874b1af4c953ad,bird,train,images/train/bird/e66c96d9c4bfb17b0260769249521eb57575058d14ac08ac74874b1af4c953ad.jpg,openverse,6537025a-4eb5-4890-93f1-dbe5883c6095,https://www.flickr.com/photos/87249144@N08/52478031925,https://live.staticflickr.com/65535/52478031925_abd919231c_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""zB872e Bird Watching"" by FolsomNatural is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,892,187371,2026-08-18 12:44:33.832157+00:00
e90fa09a96cb194ab73b28a18038c17f9680e87e53bdae3ac127e00294b56096,bird,train,images/train/bird/e90fa09a96cb194ab73b28a18038c17f9680e87e53bdae3ac127e00294b56096.jpg,openverse,0cbd4769-87f5-4369-82c0-48fa1c8cd111,https://www.flickr.com/photos/61446950@N06/52322555269,https://live.staticflickr.com/65535/52322555269_0d7954317e_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""WS2209: Colorful Bird - Line Art"" by COLORED PENCIL magazine is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,791,1024,111267,2026-08-18 12:44:34.340307+00:00
ef6ce6716ca86d273e8007c421bdb6a96e16a2fd362f387cecaca84c74f5384a,bird,train,images/train/bird/ef6ce6716ca86d273e8007c421bdb6a96e16a2fd362f387cecaca84c74f5384a.jpg,openverse,ce3f3699-799c-43b8-9842-7659b7d42890,https://www.flickr.com/photos/153584064@N07/51927621721,https://live.staticflickr.com/65535/51927621721_a64ac36fe8_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Brown Bird with a Butterfly (1743-51) print in high resolution by George Edwards. Original from The National Gallery of Art. Digitally enhanced by rawpixel."" by Free Public Domain Illustrations by rawpixel is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,819,1024,202965,2026-08-18 12:44:35.831890+00:00
f56074db00984f69c5c15a5466984a93fe29e8bc82111a615427e97772252264,bird,train,images/train/bird/f56074db00984f69c5c15a5466984a93fe29e8bc82111a615427e97772252264.jpg,openverse,6efb0618-d334-42b8-b10d-fc3d6155fdd5,https://www.flickr.com/photos/87249144@N08/52278135445,https://live.staticflickr.com/65535/52278135445_9751299313_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""B522 Birds, Folsom, CA"" by FolsomNatural is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,665,145766,2026-08-18 12:44:35.333693+00:00
f5f71d64d34028dfffdf949fafd1c5d380e1de81d9ec18212c20b612518ccbf3,bird,train,images/train/bird/f5f71d64d34028dfffdf949fafd1c5d380e1de81d9ec18212c20b612518ccbf3.jpg,openverse,8d272f6b-3b79-498b-b8c9-a0ef1894254d,https://www.flickr.com/photos/91689877@N03/51775579405,https://live.staticflickr.com/65535/51775579405_d8cd9991cb.jpg,PDM-1.0,https://creativecommons.org/publicdomain/mark/1.0/,"""New updated design for Blue Bird vision school buses front of the bus"" by PatrickRich is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",JPEG,500,374,67083,2026-08-18 12:44:35.333646+00:00
fac269c5210d9e5df1b11810dedf0c1b214f2f31c1d7ebb7efb3c27b012c4106,bird,train,images/train/bird/fac269c5210d9e5df1b11810dedf0c1b214f2f31c1d7ebb7efb3c27b012c4106.jpg,openverse,8f912b1e-8c2f-4c1d-8864-61c2f288a8ed,https://www.flickr.com/photos/189561381@N07/51727951723,https://live.staticflickr.com/65535/51727951723_1327b8293d_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Bird Reference #50"" by claralieu is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,868,1024,210683,2026-08-18 12:44:34.835859+00:00
2bca0c73a8da2959f6a4993beaa45119057a398a954b62c08333b22c93611e5a,bird,val,images/val/bird/2bca0c73a8da2959f6a4993beaa45119057a398a954b62c08333b22c93611e5a.jpg,openverse,2692ad37-4eb0-4319-a7c6-d9ffea3393d5,https://www.flickr.com/photos/106602675@N05/52045024851,https://live.staticflickr.com/65535/52045024851_0fca249791_b.jpg,PDM-1.0,https://creativecommons.org/publicdomain/mark/1.0/,"""one of our regular American Oysercatcher breeding birds, roosting on South Point"" by CapeHatterasNPS is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",JPEG,1023,866,109353,2026-08-18 12:44:33.832006+00:00
325e87376d8b7f88ad31f2733e9f41ffdc3f81c9918c36e3346d84d420f8e9ab,bird,val,images/val/bird/325e87376d8b7f88ad31f2733e9f41ffdc3f81c9918c36e3346d84d420f8e9ab.jpg,openverse,2f35faa7-4182-4e71-989c-a74417b52111,https://www.flickr.com/photos/56377701@N07/52191737061,https://live.staticflickr.com/65535/52191737061_b74a710c56_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""For the Birds"" by Ronald Douglas Frazier is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,768,1024,367178,2026-08-18 12:44:35.831867+00:00
56d3778f9f8e11b34c86d5cdd777f95f8e5b9b971c8f65d13b6bc0e145ccf197,bird,val,images/val/bird/56d3778f9f8e11b34c86d5cdd777f95f8e5b9b971c8f65d13b6bc0e145ccf197.jpg,openverse,86af6de1-f7b9-4aa9-9107-557573a52f31,https://www.flickr.com/photos/97651299@N00/52204377727,https://live.staticflickr.com/65535/52204377727_fbedd8143c_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Thanks birds for dropping the seed [Explored]"" by vanhookc is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,683,152577,2026-08-18 12:44:34.340351+00:00
5dc4edb69bb226c5596089f347d42b3cb0956bba831531eba85f8f2c878fd87b,bird,val,images/val/bird/5dc4edb69bb226c5596089f347d42b3cb0956bba831531eba85f8f2c878fd87b.jpg,openverse,470552ea-108a-4588-a03c-c32ebede00c2,https://www.flickr.com/photos/88123769@N02/52145121256,https://live.staticflickr.com/65535/52145121256_ff3c5d5704_b.jpg,PDM-1.0,https://creativecommons.org/publicdomain/mark/1.0/,"""Bird's nest fungi."" by Bernard Spragg is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",JPEG,1023,711,135882,2026-08-18 12:44:35.333732+00:00
623a1326a56ce3f69e54444e58d5a555ee30c0603d2415b9305c44b1454a21c0,bird,val,images/val/bird/623a1326a56ce3f69e54444e58d5a555ee30c0603d2415b9305c44b1454a21c0.jpg,openverse,9ae6ffe3-afba-4983-b50b-4abebac17e81,https://www.flickr.com/photos/100915417@N07/52058491706,https://live.staticflickr.com/65535/52058491706_9dbca1ab5b_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Dunnet Head with Sea Birds"" by Charlie From Bristol is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,683,172712,2026-08-18 12:44:34.340346+00:00
7f8fcd8aa7393eab74f39f9ede149a5cb6960f6fe42a2dcf6aa7da2f68acf9ed,bird,val,images/val/bird/7f8fcd8aa7393eab74f39f9ede149a5cb6960f6fe42a2dcf6aa7da2f68acf9ed.jpg,openverse,ff8a3f0d-455d-4426-b67b-f4ebc9de2bf2,https://www.flickr.com/photos/124790945@N06/48017819933,https://live.staticflickr.com/65535/48017819933_7d06b2c210_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Myna (Common myna) bird on the tree, Thailand"" by Phuketian.S is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,683,140049,2026-08-18 12:44:34.835890+00:00
a620d0b800626dae18c92fbc38151d7dde1af28178f062b0c13bfad1cc528a21,bird,val,images/val/bird/a620d0b800626dae18c92fbc38151d7dde1af28178f062b0c13bfad1cc528a21.jpg,openverse,68fc7c5e-b4ba-4538-becc-26343bdcbf13,https://www.flickr.com/photos/137294100@N08/51343139244,https://live.staticflickr.com/65535/51343139244_6ce04ea6cc_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Sunrise Birds"" by radkuch.13 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,576,114782,2026-08-18 12:44:33.832167+00:00
b4c40327329df44cdd28005e48b843726a7878130cbf334a039bc9052df7ecb6,bird,val,images/val/bird/b4c40327329df44cdd28005e48b843726a7878130cbf334a039bc9052df7ecb6.jpg,openverse,cec6c8b2-817a-4f6c-bd63-537117eba762,https://www.flickr.com/photos/145400091@N04/52529186629,https://live.staticflickr.com/65535/52529186629_fbee1f2920_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""water bird"" by Ephemeral Impressions is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,800,75662,2026-08-18 12:44:33.832232+00:00
c3936dc80aa6612d918ce8dc7463c1d450e821e9daa3c0acad4ef0bc733d328c,bird,val,images/val/bird/c3936dc80aa6612d918ce8dc7463c1d450e821e9daa3c0acad4ef0bc733d328c.jpg,openverse,c008b661-0afe-46f4-801c-1c9c80b2eb0f,https://www.flickr.com/photos/51149373@N08/51678316916,https://live.staticflickr.com/65535/51678316916_aaaccb2acc_b.jpg,PDM-1.0,https://creativecommons.org/publicdomain/mark/1.0/,"""Sunday bird"" by fromfarbeyond is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",JPEG,683,1024,207759,2026-08-18 12:44:35.333673+00:00
cc97345ca716847395dc47ffe867f2b33938e3ccef2bf3ff3f4e3ff3e34c9c4e,bird,val,images/val/bird/cc97345ca716847395dc47ffe867f2b33938e3ccef2bf3ff3f4e3ff3e34c9c4e.jpg,openverse,dbfa5176-131a-4e0f-b824-6f27a891fb49,https://www.flickr.com/photos/124790945@N06/48017806646,https://live.staticflickr.com/65535/48017806646_74058d758f_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Myna (Common myna) bird on the tree, Thailand"" by Phuketian.S is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,683,134540,2026-08-18 12:44:34.340326+00:00
ee43c14aa00b9c8fd93a87fbb76aa5dd4299a9a8b0d3701cb7aea7578f03be74,bird,val,images/val/bird/ee43c14aa00b9c8fd93a87fbb76aa5dd4299a9a8b0d3701cb7aea7578f03be74.jpg,openverse,1ffc3759-2a44-4bc5-8244-b5dcf625c6d8,https://www.flickr.com/photos/124790945@N06/48017895712,https://live.staticflickr.com/65535/48017895712_0dcface6aa_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Myna (Common myna) bird on the tree, Thailand"" by Phuketian.S is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,683,128870,2026-08-18 12:44:34.340320+00:00
f4bd9efeb19daccc15126d65cfaef3b944bf4bbbaee9a69ab22fe40c355321d8,bird,val,images/val/bird/f4bd9efeb19daccc15126d65cfaef3b944bf4bbbaee9a69ab22fe40c355321d8.jpg,openverse,43677ae7-39b8-4140-9031-64249dd63358,https://www.flickr.com/photos/124790945@N06/48017895862,https://live.staticflickr.com/65535/48017895862_3b4d2fac42_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Myna (Common myna) bird on the tree, Thailand"" by Phuketian.S is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,683,142497,2026-08-18 12:44:34.835895+00:00
094f18c2b41999b255ca6c6b281a5cc6ccdfcbaa0ab7c7018ef0dd417fdba5d7,cat,train,images/train/cat/094f18c2b41999b255ca6c6b281a5cc6ccdfcbaa0ab7c7018ef0dd417fdba5d7.jpg,openverse,709ad031-0508-4ca9-8daf-f5b7059e7403,https://www.flickr.com/photos/9998127@N06/13630266803,https://live.staticflickr.com/7083/13630266803_de73884489.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""I kissed a cat..."" by wbaiv is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,500,375,42837,2026-08-18 12:44:29.940666+00:00
17a22ff3fd8ee392bcc92f543508b1d98cb72c5dc27c4a3e37539a4a027fc628,cat,train,images/train/cat/17a22ff3fd8ee392bcc92f543508b1d98cb72c5dc27c4a3e37539a4a027fc628.jpg,openverse,f861abe2-1907-4074-9a6f-b6163c7f9ecf,https://www.flickr.com/photos/7252160@N04/33533092025,https://live.staticflickr.com/3679/33533092025_a4d3c17e1f_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Cat portrait"" by solarisgirl is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1023,819,170700,2026-08-18 12:44:29.031566+00:00
1c3e2d9c88dfc78d8f60c229bc514a9cdb413d1aa2e87de0f55c605cb30405fd,cat,train,images/train/cat/1c3e2d9c88dfc78d8f60c229bc514a9cdb413d1aa2e87de0f55c605cb30405fd.jpg,openverse,b99d562e-68d7-4a05-b392-ccce3fcb8154,https://www.flickr.com/photos/30447586@N00/52195463941,https://live.staticflickr.com/65535/52195463941_70262941e9_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Today's Cat@2022−07−05"" by masatsu is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,683,156678,2026-08-18 12:44:30.348907+00:00
20693904d67ff854366c0497a78adccb3a54d6f96c0784b04587733bbfe86782,cat,train,images/train/cat/20693904d67ff854366c0497a78adccb3a54d6f96c0784b04587733bbfe86782.jpg,openverse,3d509e74-5164-4660-b1ac-112ff8aa4c1d,https://www.flickr.com/photos/124790945@N06/37061906582,https://live.staticflickr.com/4351/37061906582_c51b63f0b6_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""My cats"" by Phuketian.S is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,683,177226,2026-08-18 12:44:29.329097+00:00
27d4b5334519000a86dbf4918704e0e568ebaa1f636e9da79405efd27f8048c3,cat,train,images/train/cat/27d4b5334519000a86dbf4918704e0e568ebaa1f636e9da79405efd27f8048c3.jpg,openverse,270ef096-4d22-44d4-88be-f578bc197dac,https://www.flickr.com/photos/39160147@N03/52458416413,https://live.staticflickr.com/65535/52458416413_09d028391b_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Sunhill Halloween ghost with pumpkin and black cat! Light Up Blow Molded Outdoor Decor Halloween! About 1995. Concept, sculpting, and related Artwork by MiMo, Mike Mozart, pictures by Mike Mozart!"" by JeepersMedia is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,768,1024,200831,2026-08-18 12:44:29.031614+00:00
2aac10a293a2786fa1290e0cf6521f83e48ec1ee634ec5badd1e6baa4ef3fb14,cat,train,images/train/cat/2aac10a293a2786fa1290e0cf6521f83e48ec1ee634ec5badd1e6baa4ef3fb14.jpg,openverse,671e7bdd-c86f-4f3e-aada-2ce91c69cf45,https://www.flickr.com/photos/30447586@N00/52167547501,https://live.staticflickr.com/65535/52167547501_705c3027ff_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Today's Cat@2022−06−23"" by masatsu is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,683,325405,2026-08-18 12:44:29.940638+00:00
2cdb7a6e7fbed5228cfbdc9a46a115c06c9b99029050af697be69b1414d6ee0a,cat,train,images/train/cat/2cdb7a6e7fbed5228cfbdc9a46a115c06c9b99029050af697be69b1414d6ee0a.jpg,openverse,0d5d23ba-8f28-4ed9-b801-03c8d7d8b4ca,https://www.flickr.com/photos/32008920@N06/51770644815,https://live.staticflickr.com/65535/51770644815_34cf7fe338_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Farm cat watching the sunrise."" by Chuck Moser is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,576,127874,2026-08-18 12:44:29.329083+00:00
2d06cdb6c028aba57f546e9d3021ff75430a1c3a8b1c1b5a46759ff7fb7d8d97,cat,train,images/train/cat/2d06cdb6c028aba57f546e9d3021ff75430a1c3a8b1c1b5a46759ff7fb7d8d97.jpg,openverse,03fe164f-ddae-4339-a21b-0be658e67d1a,https://www.flickr.com/photos/30447586@N00/52348488277,https://live.staticflickr.com/65535/52348488277_5f77252447_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Today's Cat@2022−09−11"" by masatsu is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,683,137064,2026-08-18 12:44:29.031545+00:00
35a1bc691eb4f5932faa6b7bdc992e850238af5e2002b571d400ef3eef908b3b,cat,train,images/train/cat/35a1bc691eb4f5932faa6b7bdc992e850238af5e2002b571d400ef3eef908b3b.jpg,openverse,6b966e26-82fd-4234-891b-9901830d0737,https://www.flickr.com/photos/189561381@N07/51728350574,https://live.staticflickr.com/65535/51728350574_1a52197b8a_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Cat Reference #114"" by claralieu is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,808,1024,158480,2026-08-18 12:44:29.329110+00:00
38d39333423f4f14d7fc09f187dfa5fd9d1669a3f7bad473d34044af32ac27f7,cat,train,images/train/cat/38d39333423f4f14d7fc09f187dfa5fd9d1669a3f7bad473d34044af32ac27f7.jpg,wikimedia_commons,https://commons.wikimedia.org/wiki/File:A_photo_called_P1380087.jpg,https://commons.wikimedia.org/wiki/File:A_photo_called_P1380087.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/A_photo_called_P1380087.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,CC-BY-SA-4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.en,Do better,JPEG,640,360,136192,2026-08-18 12:44:44.884287+00:00
393b58e63d05e15c4bcbb865da267ffa305767685515b69e9dd71ce198e89321,cat,train,images/train/cat/393b58e63d05e15c4bcbb865da267ffa305767685515b69e9dd71ce198e89321.png,wikimedia_commons,https://commons.wikimedia.org/wiki/File:Azuro_the_ble_cat.png,https://commons.wikimedia.org/wiki/File:Azuro_the_ble_cat.png,https://upload.wikimedia.org/wikipedia/commons/1/1f/Azuro_the_ble_cat.png?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,CC-BY-SA-4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.en,FontiVerificate,PNG,101,99,6380,2026-08-18 12:44:49.371848+00:00
3ebecb82c3d3e695e8e6f12b4237f41ffbf8d1b4d87cb843d5a05b3fcc7a6990,cat,train,images/train/cat/3ebecb82c3d3e695e8e6f12b4237f41ffbf8d1b4d87cb843d5a05b3fcc7a6990.jpg,openverse,73aaee0b-6d6e-4ddd-9688-c5acf0dc1c4d,https://www.flickr.com/photos/126110866@N08/52144684021,https://live.staticflickr.com/65535/52144684021_320df1594b_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Saber-tooth Cat at Badlands Dinosaur Museum, North Dakota 5-9-2022 (2)"" by larrywkoester is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,816,179162,2026-08-18 12:44:30.833599+00:00
496f095087af2ad1881ce42994bdbea482013510f31e6d6c91ddae82c5057036,cat,train,images/train/cat/496f095087af2ad1881ce42994bdbea482013510f31e6d6c91ddae82c5057036.jpg,openverse,cc627584-cb2b-4aaa-a27c-bd55edb952d1,https://www.flickr.com/photos/99958070@N02/13613512183,https://live.staticflickr.com/7193/13613512183_2c1be64f0f_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Cat and child"" by travel oriented is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,683,228691,2026-08-18 12:44:30.348876+00:00
49d0aeed2519867c9df076eb17bd1594ba69b42d75c0628685d908e1cab246ad,cat,train,images/train/cat/49d0aeed2519867c9df076eb17bd1594ba69b42d75c0628685d908e1cab246ad.jpg,openverse,852a291c-3b93-4160-9b29-132539d13689,https://www.flickr.com/photos/37996580417@N01/52266952261,https://live.staticflickr.com/65535/52266952261_77009de313_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Black Cat concept art, Haunted Mansion show, Main Street USA, Disneyland, Anaheim, California, USA"" by gruntzooki is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,771,226064,2026-08-18 12:44:29.940589+00:00
527fa2cec176fa49e61bba49833c7dad8c080a8f2ba31f5292a088c5ec8952bf,cat,train,images/train/cat/527fa2cec176fa49e61bba49833c7dad8c080a8f2ba31f5292a088c5ec8952bf.jpg,openverse,fc716c80-c192-43dc-bd5d-d34a60311405,https://www.flickr.com/photos/30447586@N00/52184292325,https://live.staticflickr.com/65535/52184292325_9097be3e0a_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Today's Cat@2022−06−30"" by masatsu is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,683,195417,2026-08-18 12:44:29.329057+00:00
53cb2f5246d51bc89f105e2ebcb9a05ad411ff4fca0d8a3e35930193285e8456,cat,train,images/train/cat/53cb2f5246d51bc89f105e2ebcb9a05ad411ff4fca0d8a3e35930193285e8456.jpg,openverse,91bbed91-f764-4342-bfa9-ba2519c64866,https://www.flickr.com/photos/44636446@N04/51987060418,https://live.staticflickr.com/65535/51987060418_01faf87b49_b.jpg,PDM-1.0,https://creativecommons.org/publicdomain/mark/1.0/,"""CAT BY BONITA OWEN"" by U.S. Department of Veterans Affairs is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",JPEG,819,1024,97219,2026-08-18 12:44:30.348912+00:00
53dd5870c54fd61a5e09cfc34b73efa90187ecceebc8089216f3126e92f78195,cat,train,images/train/cat/53dd5870c54fd61a5e09cfc34b73efa90187ecceebc8089216f3126e92f78195.jpg,openverse,cea9a966-09c4-4108-be7e-464ebceb6baa,https://www.flickr.com/photos/41890311@N06/51421983514,https://live.staticflickr.com/65535/51421983514_e285c5f8ee_b.jpg,PDM-1.0,https://creativecommons.org/publicdomain/mark/1.0/,"""Cool for CATs"" by sjpowermac is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",JPEG,1024,768,195814,2026-08-18 12:44:29.329103+00:00
5a5b81a936bcda165e9f3c4795ba61b81c2396ddc0bea5cb2a39605e90dcfdff,cat,train,images/train/cat/5a5b81a936bcda165e9f3c4795ba61b81c2396ddc0bea5cb2a39605e90dcfdff.jpg,openverse,5cf42982-ba80-4d76-aaf6-04d97c975e3f,https://www.flickr.com/photos/124651729@N04/52636628437,https://live.staticflickr.com/65535/52636628437_c9406d0c11_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Havana Feral Cat"" by Stabbur's Master is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,790,123363,2026-08-18 12:44:30.348894+00:00
6868fba72b7586cb3f551f0f5b2ac27e8f88a1bb10e0a6283a96a54017ea2ee7,cat,train,images/train/cat/6868fba72b7586cb3f551f0f5b2ac27e8f88a1bb10e0a6283a96a54017ea2ee7.jpg,openverse,a075d2a8-4cb2-42ff-a2f8-f5ab9394df97,https://www.flickr.com/photos/30845197@N00/51820311043,https://live.staticflickr.com/65535/51820311043_76762ec7f4_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Street Cat. Tel Aviv, 2021"" by RG in TLV is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,683,125751,2026-08-18 12:44:29.031619+00:00
6aab561e94033e48005f244f45493b876c6b8550926b1680d844d8747338620f,cat,train,images/train/cat/6aab561e94033e48005f244f45493b876c6b8550926b1680d844d8747338620f.jpg,openverse,9c33e380-cb5f-4f91-9421-09b285e8f0d8,https://www.flickr.com/photos/26344495@N05/51395394770,https://live.staticflickr.com/65535/51395394770_1ee5683a1d_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Sticker of a cat with message 'Inkasso Moskau'"" by Ivan Radic is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1023,681,208914,2026-08-18 12:44:30.833647+00:00
6ea675be0c99057d3894810363406fcc0cdcf2845ebace529a2d180f0dba36c0,cat,train,images/train/cat/6ea675be0c99057d3894810363406fcc0cdcf2845ebace529a2d180f0dba36c0.jpg,openverse,20ccd757-781a-4349-8589-0ce86190bbe8,https://www.flickr.com/photos/30447586@N00/52123296973,https://live.staticflickr.com/65535/52123296973_73c6fdf7ff_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Today's Cat@2022−06−05"" by masatsu is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1023,682,204771,2026-08-18 12:44:29.031609+00:00
